ccode,year,instab,coldwar,democracy,gdplag
355,1969,-.38828239,1,15.000001,5.32758
355,1970,-.38828239,1,15.000001,5.32758
355,1971,-.38828239,1,15.000001,5.32758
355,1972,-.38828239,1,15.000001,5.32758
355,1973,-.38828239,1,15.000001,5.32758
355,1974,-.38828239,1,15.000001,5.32758
355,1975,-.38828239,1,15.000001,5.32758
355,1976,-.38828239,1,15.000001,5.32758
355,1977,-.38828239,1,15.000001,5.32758
355,1978,-.38828239,1,15.000001,5.32758
355,1979,-.38828239,1,15.000001,5.32758
355,1980,-.38828239,1,15.000001,5.32758
355,1981,-.38828239,1,15.000001,5.32758
355,1982,-.38828239,1,15.000001,5.7211099
355,1983,-.38828239,1,15.000001,5.8038907
355,1984,-.38828239,1,15.000001,6.1512799
355,1985,-.38828239,1,15.000001,6.1906304
355,1986,-.38828239,1,15.000001,6.4769602
355,1987,-.38828239,1,15.000001,7.8108897
355,1988,-.38828239,1,15.000001,8.2736301
355,1989,.77418971,1,15.000001,9.3198786
355,1990,.012093967,0,15.000001,9.1502514
355,1994,-.2457765,0,90,6.9840002
355,1995,-.2457765,0,90,7.0090003
355,1996,-.058384486,0,90,6.9649997
359,1993,1.0291607,0,75,2.6070001
359,1994,.53991896,0,85,2.6070001
359,1995,-.38828239,0,85,2.6070001
359,1996,-.38828239,0,85,2.6070001
359,1997,-.38828239,0,85,2.6619999
360,1960,-.38828239,1,15.000001,1.127
360,1961,-.38828239,1,15.000001,1.127
360,1962,-.38828239,1,15.000001,1.262
360,1963,-.38828239,1,15.000001,1.294
360,1964,-.38828239,1,15.000001,1.427
360,1965,-.38828239,1,15.000001,1.49
360,1966,-.38828239,1,15.000001,1.635
360,1967,-.38828239,1,15.000001,1.705
360,1968,-.38828239,1,15.000001,1.9
360,1969,-.38828239,1,15.000001,1.982
360,1970,.10095935,1,15.000001,2.092
360,1971,-.38828239,1,15.000001,2.2690001
360,1972,-.38828239,1,15.000001,2.424
360,1973,-.38828239,1,15.000001,2.6329999
360,1974,-.38828239,1,15.000001,2.885
360,1975,-.38828239,1,15.000001,3.1489999
360,1976,-.38828239,1,15.000001,3.4920001
360,1977,-.48648453,1,15.000001,3.9110003
360,1978,-.38828239,1,10,4.0489998
360,1979,-.38828239,1,10,4.4450002
360,1980,-.38828239,1,10,4.4949999
360,1981,-.38828239,1,10,4.0689998
360,1982,-.38828239,1,10,3.9579999
360,1983,-.38828239,1,10,4.1989999
360,1984,-.38828239,1,10,4.6869998
360,1985,-.38828239,1,10,4.9099998
360,1986,-.38828239,1,10,5.3109999
360,1987,-.48648453,1,10,5.2539997
360,1988,-.38828239,1,10,5.1570001
360,1991,-.063827351,0,75,5.369
360,1994,-.3755962,0,75,4.4679999
360,1995,-.38828239,0,75,4.6069994
360,1996,-.38828239,0,75,5.0139999
360,1997,-.38828239,0,90,5.3299994
365,1997,.17221229,0,70,7.0349998
366,1993,-.38828239,0,80,6.849
366,1994,-.38828239,0,80,7.2579999
366,1995,-.38828239,0,80,7.5110002
366,1996,-.38828239,0,80,7.8179994
366,1997,-.38828239,0,80,8.1899996
367,1995,-.38828239,0,90,5.882
367,1996,-.38828239,0,90,6.2379999
367,1997,-.38828239,0,90,6.6500001
368,1993,.53991896,0,100,7.2919993
368,1994,-.38828239,0,100,7.2919993
368,1997,-.38828239,0,100,7.0419993
370,1997,-.38828239,0,15.000001,5.9419994
371,1993,-.074740894,0,85,3.2880001
371,1995,-.38828239,0,80,2.9170001
371,1996,-.54505128,0,65,3.0239997
371,1997,-.38828239,0,20,3.0849998
372,1993,1.9573621,0,70,4.842
372,1994,1.4681203,0,70,4.842
372,1995,.53991896,0,70,4.842
372,1996,.53991896,0,75,4.842
372,1997,-.38828239,0,75,4.842
373,1993,3.2705393,0,55,2.7219999
373,1994,1.4681203,0,35,2.7219999
373,1995,1.4681203,0,35,2.7219999
373,1997,.10095935,0,20,2.592
375,1952,.59020108,1,100,5.4250007
375,1953,.59020108,1,100,5.6110001
375,1955,-.38828239,1,100,5.9660001
375,1956,.10095935,1,100,6.368
375,1957,.59020108,1,100,6.4550004
375,1958,1.0794429,1,100,6.4699998
375,1959,-.38828239,1,100,6.3920002
375,1960,.10095935,1,100,6.848
375,1961,.10095935,1,100,7.4920011
375,1962,-.42791778,1,100,8.0140009
375,1963,.59020108,1,100,8.151001
375,1964,.10095935,1,100,8.3000002
375,1965,-.38828239,1,100,8.6429996
375,1966,-.38828239,1,100,9.1540003
375,1967,-.38828239,1,100,9.3240013
375,1968,-.38828239,1,100,9.4540005
375,1969,-.38828239,1,100,9.6940012
375,1970,.10095935,1,100,10.631001
375,1971,.10095935,1,100,11.508
375,1972,.59020108,1,100,11.680999
375,1973,-.38828239,1,100,12.471001
375,1974,-.38828239,1,100,13.217
375,1975,.10095935,1,100,13.669999
375,1976,-.38828239,1,100,13.541999
375,1977,-.38828239,1,100,13.286001
375,1978,.10095935,1,100,13.421
375,1979,.10095935,1,100,13.671
375,1980,-.38828239,1,100,14.636001
375,1981,-.38828239,1,100,15.493999
375,1982,-.38828239,1,100,15.721998
375,1983,-.38828239,1,100,16.102001
375,1984,-.38828239,1,100,16.393002
375,1985,-.38828239,1,100,16.806999
375,1986,-.38828239,1,100,17.172003
375,1987,-.38828239,1,100,17.441
375,1988,-.38828239,1,100,18.020998
375,1989,-.38828239,1,100,18.822001
375,1990,-.38828239,0,100,19.891003
375,1991,-.38828239,0,100,19.708002
375,1995,-.38828239,0,100,18.002001
375,1996,-.38828239,0,100,19.288998
375,1997,-.38828239,0,100,19.927999
380,1952,-.38828239,1,100,7.7310004
380,1953,-.38828239,1,100,7.908
380,1954,-.38828239,1,100,7.98
380,1955,-.38828239,1,100,8.4509993
380,1956,-.38828239,1,100,8.6829987
380,1957,.10095935,1,100,8.8730001
380,1958,-.38828239,1,100,9.0829992
380,1959,.10095935,1,100,9.2270012
380,1960,-.38828239,1,100,9.6789989
380,1961,-.38828239,1,100,9.973999
380,1962,-.38828239,1,100,10.526001
380,1963,-.38828239,1,100,10.903001
380,1964,-.38828239,1,100,11.383
380,1965,-.38828239,1,100,12.13
380,1966,-.38828239,1,100,12.436001
380,1967,-.42791778,1,100,12.538999
380,1968,-.42791778,1,100,12.867999
380,1969,-.38828239,1,100,13.21
380,1970,.10095935,1,100,13.756999
380,1971,-.31702945,1,100,14.492002
380,1972,-.44684914,1,100,14.564999
380,1973,-.38828239,1,100,14.853999
380,1974,-.38828239,1,100,15.467
380,1975,-.38828239,1,100,15.879
380,1976,-.38828239,1,100,16.173002
380,1977,-.38828239,1,100,16.191
380,1978,-.38828239,1,100,15.828
380,1979,-.38828239,1,100,16.138
380,1980,-.31702945,1,100,16.690001
380,1981,.10095935,1,100,16.955002
380,1982,-.38828239,1,100,16.936001
380,1983,-.44684914,1,100,17.113001
380,1984,-.38828239,1,100,17.514999
380,1985,-.38828239,1,100,18.284998
380,1986,-.38828239,1,100,18.561003
380,1987,-.38828239,1,100,18.913002
380,1988,-.38828239,1,100,19.427
380,1989,-.38828239,1,100,19.764002
380,1990,.10095935,0,100,20.076
380,1991,-.38828239,0,100,20.202997
380,1992,-.38828239,0,100,19.796999
380,1995,-.38828239,0,100,19.533003
380,1996,-.38828239,0,100,21.271999
380,1997,-.38828239,0,100,21.492001
385,1952,-.38828239,1,100,6.5890002
385,1953,-.44684914,1,100,6.8930006
385,1954,-.38828239,1,100,7.3330007
385,1955,-.38828239,1,100,7.5190001
385,1956,-.38828239,1,100,7.6729994
385,1957,-.38828239,1,100,7.7620006
385,1958,-.38828239,1,100,7.9819999
385,1959,-.058384486,1,100,8.0510006
385,1960,-.38828239,1,100,8.1260014
385,1961,-.38828239,1,100,8.3170004
385,1962,-.38828239,1,100,8.7879992
385,1963,.59020108,1,100,8.9220009
385,1964,-.38828239,1,100,9.1559992
385,1965,-.38828239,1,100,9.539999
385,1966,-.38828239,1,100,9.9850006
385,1967,-.38828239,1,100,10.282
385,1968,-.38828239,1,100,10.841999
385,1969,-.38828239,1,100,10.916001
385,1970,-.31702945,1,100,11.251999
385,1971,.10095935,1,100,11.420999
385,1972,.10095935,1,100,11.881001
385,1973,-.38828239,1,100,12.38
385,1974,-.38828239,1,100,12.788
385,1975,-.38828239,1,100,13.453
385,1976,-.38828239,1,100,13.911
385,1977,-.38828239,1,100,14.781002
385,1978,-.38828239,1,100,15.132998
385,1979,-.38828239,1,100,15.798999
385,1980,-.38828239,1,100,16.424999
385,1981,.10095935,1,100,17.244001
385,1982,-.38828239,1,100,17.336002
385,1983,-.38828239,1,100,17.260002
385,1984,-.38828239,1,100,17.826002
385,1985,-.38828239,1,100,18.960001
385,1986,-.38828239,1,100,19.777002
385,1988,-.38828239,1,100,20.796001
385,1989,-.38828239,1,100,20.719997
385,1990,-.38828239,0,100,20.853998
385,1991,-.38828239,0,100,21.198002
385,1992,-.38828239,0,100,21.810999
385,1993,-.38828239,0,100,22.423998
385,1994,-.44684914,0,100,22.907
385,1995,-.38828239,0,100,24.144999
385,1996,-.38828239,0,100,24.954998
385,1997,.10095935,0,100,26.135
390,1952,-.38828239,1,100,7.5190001
390,1953,.0423926,1,100,7.5940003
390,1954,-.38828239,1,100,8.0950003
390,1955,-.38828239,1,100,8.3330002
390,1957,.10095935,1,100,8.3249989
390,1958,-.38828239,1,100,8.6999989
390,1959,-.38828239,1,100,8.7409992
390,1960,-.38828239,1,100,9.5979996
390,1961,-.38828239,1,100,10.245001
390,1962,-.38828239,1,100,10.825999
390,1963,-.38828239,1,100,11.302999
390,1964,-.38828239,1,100,11.289999
390,1965,-.44684914,1,100,12.269
390,1966,.10095935,1,100,12.755999
390,1967,.10095935,1,100,12.946001
390,1968,-.44684914,1,100,13.240999
390,1969,-.38828239,1,100,13.722001
390,1970,-.38828239,1,100,14.495001
390,1971,-.38828239,1,100,14.599998
390,1972,-.44684914,1,100,14.927001
390,1973,.59020108,1,100,15.683
390,1974,-.31702945,1,100,16.128
390,1975,-.38828239,1,100,15.912999
390,1976,-.38828239,1,100,15.634999
390,1977,-.38828239,1,100,16.591999
390,1978,-.42791778,1,100,16.820999
390,1979,.10095935,1,100,16.971001
390,1980,-.38828239,1,100,17.561003
390,1981,-.38828239,1,100,17.488003
390,1982,-.38828239,1,100,17.344002
390,1983,-.48648453,1,100,17.915003
390,1984,-.38828239,1,100,18.43
390,1985,-.31702945,1,100,19.338001
390,1986,-.38828239,1,100,20.164
390,1987,-.38828239,1,100,20.833002
390,1988,.10095935,1,100,20.927
390,1989,-.38828239,1,100,21.259001
390,1990,-.38828239,0,100,21.350002
390,1991,-.38828239,0,100,21.678001
390,1992,-.38828239,0,100,21.986998
390,1993,.0027572177,0,100,22.167
390,1994,-.38828239,0,100,22.241999
390,1995,-.38828239,0,100,23.426001
390,1996,-.38828239,0,100,23.800999
390,1997,-.38828239,0,100,24.319998
395,1952,-.38828239,1,100,6.1440005
395,1954,-.38828239,1,100,6.6859994
395,1955,-.38828239,1,100,7.2069998
395,1956,-.38828239,1,100,7.8220005
395,1957,-.38828239,1,100,7.7880006
395,1958,.10095935,1,100,7.6299996
395,1959,-.38828239,1,100,8.1850004
395,1960,-.38828239,1,100,8.2179995
395,1962,-.38828239,1,100,8.1450005
395,1963,-.38828239,1,100,8.5969992
395,1964,-.38828239,1,100,9.335001
395,1965,-.38828239,1,100,10.008
395,1966,-.38828239,1,100,10.533
395,1967,-.38828239,1,100,11.195
395,1968,-.38828239,1,100,10.816
395,1970,-.38828239,1,100,10.381001
395,1971,-.38828239,1,100,10.946
395,1972,-.38828239,1,100,12.216999
395,1973,-.38828239,1,100,12.685001
395,1974,.66145402,1,100,13.334999
395,1975,-.38828239,1,100,13.840001
395,1976,-.38828239,1,100,13.956999
395,1977,-.38828239,1,100,14.576
395,1978,-.38828239,1,100,15.701999
395,1979,-.38828239,1,100,16.445999
395,1980,-.38828239,1,100,17.152002
395,1981,-.38828239,1,100,18.077
395,1982,-.38828239,1,100,18.511002
395,1983,-.38828239,1,100,18.571001
395,1985,-.38828239,1,100,18.632999
395,1986,-.38828239,1,100,19.013
395,1987,-.38828239,1,100,20.063
395,1988,-.38828239,1,100,21.190002
395,1989,-.38828239,1,100,20.938997
395,1990,-.38828239,0,100,20.969997
395,1991,-.38828239,0,100,21.027998
395,1992,-.38828239,0,100,20.836002
395,1994,-.38828239,0,100,20.180002
395,1995,-.38828239,0,100,20.807999
395,1996,-.38828239,0,100,20.804001
395,1997,-.38828239,0,100,21.695002
404,1976,-.38828239,1,15.000001,.99199998
404,1977,-.38828239,1,15.000001,.986
404,1979,-.38828239,1,15.000001,.875
404,1982,.53991896,1,15.000001,.833
404,1983,-.38828239,1,15.000001,.875
404,1984,-.38828239,1,15.000001,.83399999
404,1985,1.8530961,1,10,.91399997
404,1986,-.38828239,1,10,.92299998
404,1990,-.38828239,0,10,.80199999
404,1991,-.38828239,0,20,.86900002
404,1992,-.44684914,0,20,.86299998
404,1994,-.38828239,0,20,.86699998
404,1995,-.38828239,0,75,.88599998
404,1996,-.38828239,0,75,.926
404,1997,-.38828239,0,75,.93699998
411,1969,.53991896,1,60.000004,3.4860001
411,1970,-.38828239,1,25,3.5810003
411,1971,-.38828239,1,15.000001,3.6170001
411,1972,-.38828239,1,15.000001,3.586
411,1973,-.38828239,1,15.000001,3.8329997
411,1974,-.38828239,1,15.000001,3.9560001
411,1975,-.38828239,1,15.000001,4.5619998
411,1978,-.38828239,1,15.000001,3.2480001
411,1981,.53991896,1,15.000001,2.25
411,1982,-.38828239,1,15.000001,2.1559999
411,1986,-.38828239,1,15.000001,1.793
411,1988,-.38828239,1,15.000001,1.701
411,1989,-.38828239,1,15.000001,1.78
411,1990,-.38828239,0,15.000001,1.6950001
411,1993,-.38828239,0,15.000001,1.428
411,1994,-.38828239,0,25,1.544
411,1996,-.38828239,0,25,1.377
411,1997,-.38828239,0,25,2.0829999
420,1967,-.38828239,1,90,1.556
420,1968,-.38828239,1,90,1.5140001
420,1969,-.38828239,1,90,1.553
420,1970,-.38828239,1,90,1.551
420,1971,-.38828239,1,90,1.569
420,1973,-.38828239,1,90,1.457
420,1974,-.38828239,1,90,1.567
420,1975,-.38828239,1,90,1.562
420,1976,-.38828239,1,90,1.562
420,1978,-.38828239,1,90,1.5779999
420,1979,-.38828239,1,90,1.7640001
420,1980,-.38828239,1,90,1.977
420,1981,1.0291607,1,90,2.0320001
420,1982,-.38828239,1,85,1.925
420,1983,-.38828239,1,85,1.8329999
420,1987,-.38828239,1,85,1.489
420,1988,-.38828239,1,85,1.483
420,1989,-.38828239,1,85,1.447
420,1991,-.38828239,0,90,1.364
420,1992,-.38828239,0,90,1.36
420,1996,-.38828239,0,15.000001,1.215
420,1997,-.38828239,0,20,1.196
432,1964,-.38828239,1,15.000001,.97500002
432,1966,-.38828239,1,15.000001,.84299999
432,1968,2.7812974,1,15.000001,.82499999
432,1969,-.38828239,1,15.000001,.833
432,1970,-.38828239,1,15.000001,.815
432,1971,-.38828239,1,15.000001,.83899999
432,1972,-.38828239,1,15.000001,.83999997
432,1973,-.38828239,1,15.000001,.87900001
432,1974,-.38828239,1,15.000001,.84799999
432,1975,-.38828239,1,15.000001,.87199998
432,1976,.53991896,1,15.000001,.93199998
432,1977,-.38828239,1,15.000001,1.015
432,1978,.53991896,1,15.000001,1.024
432,1979,-.44684914,1,15.000001,1.038
432,1980,.3831501,1,15.000001,1.109
432,1981,-.42791778,1,15.000001,1.039
432,1982,-.38828239,1,15.000001,.972
432,1984,-.38828239,1,15.000001,.96200001
432,1985,-.38828239,1,15.000001,.98799998
432,1986,-.38828239,1,15.000001,1.021
432,1989,-.38828239,1,15.000001,.87
432,1990,-.38828239,0,15.000001,.94
432,1992,-.38828239,0,50,.87800002
432,1993,-.54505128,0,85,.92500001
432,1995,-.38828239,0,85,.85399997
432,1996,-.38828239,0,85,.89899999
432,1997,.53991896,0,85,.90600002
433,1964,-.38828239,1,15.000001,1.931
433,1965,-.38828239,1,15.000001,1.954
433,1967,-.38828239,1,15.000001,1.9069999
433,1968,.93095857,1,15.000001,1.854
433,1969,.10095935,1,15.000001,1.8710001
433,1971,-.38828239,1,15.000001,1.7460001
433,1972,-.38828239,1,15.000001,1.711
433,1973,-.38828239,1,15.000001,1.711
433,1975,-.38828239,1,20,1.626
433,1976,-.38828239,1,20,1.696
433,1977,-.38828239,1,20,1.806
433,1978,-.38828239,1,20,1.737
433,1979,-.38828239,1,40,1.691
433,1980,-.38828239,1,40,1.74
433,1981,-.38828239,1,40,1.681
433,1982,-.38828239,1,45,1.642
433,1983,-.44684914,1,45,1.749
433,1984,-.38828239,1,45,1.73
433,1986,-.38828239,1,45,1.6849999
433,1987,-.38828239,1,45,1.692
433,1988,-.42791778,1,45,1.6900001
433,1989,-.58468664,1,45,1.716
433,1990,-.38828239,0,45,1.653
433,1991,-.38828239,0,45,1.649
433,1993,-.3755962,0,45,1.602
433,1996,-.38828239,0,45,1.5190001
433,1997,-.38828239,0,45,1.551
434,1962,-.38828239,1,60.000004,1.136
434,1965,4.6377001,1,30.000002,1.171
434,1966,.53991896,1,15.000001,1.2079999
434,1967,2.8525505,1,15.000001,1.2589999
434,1968,.10095935,1,15.000001,1.267
434,1969,2.7812974,1,15.000001,1.275
434,1970,.0423926,1,15.000001,1.247
434,1971,-.38828239,1,40,1.242
434,1972,2.7812974,1,40,1.202
434,1973,-.38828239,1,15.000001,1.238
434,1974,-.38828239,1,15.000001,1.2589999
434,1975,.53991896,1,15.000001,1.243
434,1976,-.38828239,1,15.000001,1.174
434,1977,-.38828239,1,15.000001,1.136
434,1978,-.38828239,1,15.000001,1.183
434,1979,-.38828239,1,15.000001,1.17
434,1980,-.38828239,1,15.000001,1.2029999
434,1981,-.38828239,1,15.000001,1.26
434,1982,-.38828239,1,15.000001,1.34
434,1985,-.38828239,1,15.000001,1.191
434,1986,-.38828239,1,15.000001,1.255
434,1989,-.52611989,1,15.000001,1.16
434,1991,-.38828239,0,47.500004,1.108
434,1992,-.38828239,0,80,1.105
434,1993,-.35666484,0,80,1.107
434,1994,-.38828239,0,80,1.101
434,1995,-.38828239,0,80,1.11
434,1996,-.38828239,0,80,1.163
434,1997,-.38828239,0,80,1.183
435,1963,-.38828239,1,15.000001,.87599999
435,1964,-.38828239,1,15.000001,1.0089999
435,1965,-.38828239,1,15.000001,1.36
435,1966,-.38828239,1,15.000001,1.59
435,1968,-.38828239,1,15.000001,1.5369999
435,1969,-.38828239,1,15.000001,1.617
435,1970,-.38828239,1,15.000001,1.622
435,1971,-.38828239,1,15.000001,1.788
435,1972,-.38828239,1,15.000001,1.786
435,1974,-.38828239,1,15.000001,1.721
435,1975,-.38828239,1,15.000001,2.056
435,1976,-.058384486,1,15.000001,2.1059999
435,1977,-.058384486,1,15.000001,2.7690001
435,1980,2.7812974,1,15.000001,2.1619999
435,1981,.53991896,1,15.000001,2.063
435,1982,.53991896,1,15.000001,2.0369999
435,1983,-.38828239,1,15.000001,2.0039999
435,1986,-.38828239,1,15.000001,1.659
435,1990,-.38828239,0,15.000001,1.456
435,1991,-.38828239,0,15.000001,1.457
435,1992,-.38828239,0,20,1.515
435,1994,-.38828239,0,20,1.431
435,1995,-.42791778,0,20,1.474
436,1962,-.38828239,1,15.000001,1.6569999
436,1963,-.38828239,1,15.000001,1.7410001
436,1964,.53991896,1,15.000001,1.742
436,1965,-.38828239,1,15.000001,1.7460001
436,1966,-.38828239,1,15.000001,1.803
436,1968,-.38828239,1,15.000001,1.709
436,1969,-.38828239,1,15.000001,1.689
436,1971,-.38828239,1,15.000001,1.52
436,1972,-.38828239,1,15.000001,1.536
436,1975,-.38828239,1,15.000001,1.344
436,1977,-.38828239,1,15.000001,1.098
436,1978,-.38828239,1,15.000001,1.176
436,1979,-.38828239,1,15.000001,1.194
436,1980,-.38828239,1,15.000001,1.3329999
436,1981,-.38828239,1,15.000001,1.341
436,1982,-.38828239,1,15.000001,1.278
436,1983,.53991896,1,15.000001,1.339
436,1986,-.38828239,1,15.000001,1.021
436,1987,-.38828239,1,15.000001,1.0039999
436,1988,-.38828239,1,15.000001,1.002
436,1989,-.38828239,1,15.000001,1.0369999
436,1990,-.48648453,0,15.000001,1.036
436,1995,-.38828239,0,90,.91100001
437,1962,-.38828239,1,5,1.767
437,1963,-.38828239,1,5,1.789
437,1964,-.38828239,1,5,1.956
437,1965,-.38828239,1,5,2.177
437,1967,-.38828239,1,5,2.152
437,1968,-.38828239,1,5,2.1989999
437,1969,-.38828239,1,5,2.313
437,1970,-.058384486,1,5,2.529
437,1971,-.38828239,1,5,2.7289999
437,1972,-.38828239,1,5,2.7390001
437,1973,-.38828239,1,5,2.72
437,1974,-.38828239,1,5,2.8139999
437,1975,-.38828239,1,5,2.7820001
437,1976,-.38828239,1,5,2.941
437,1977,-.38828239,1,5,3.2109997
437,1978,-.38828239,1,5,3.3729999
437,1979,-.38828239,1,5,3.6110001
437,1980,-.38828239,1,5,3.569
437,1982,-.44684914,1,5,2.7910001
437,1983,-.38828239,1,5,2.635
437,1985,-.38828239,1,5,2.3559999
437,1986,-.38828239,1,5,2.381
437,1987,-.38828239,1,5,2.4119999
437,1992,-.54505128,0,15.000001,2.0350001
437,1993,-.38828239,0,15.000001,1.98
437,1994,-.38828239,0,15.000001,1.97
437,1996,-.38828239,0,20,1.919
438,1960,-.38828239,1,5,2.99
438,1961,-.42791778,1,5,2.9519997
438,1962,-.38828239,1,5,3.0870001
438,1963,-.38828239,1,5,3.3210001
438,1966,-.38828239,1,5,3.0479999
438,1967,-.38828239,1,5,3.0179999
438,1969,.53991896,1,5,2.733
438,1970,2.0188544,1,5,2.631
438,1971,.0423926,1,5,2.652
438,1972,-.38828239,1,5,2.697
438,1973,-.38828239,1,5,2.7409999
438,1974,-.38828239,1,5,2.677
438,1975,-.38828239,1,5,2.6470001
438,1976,.53991896,1,5,2.6830001
438,1977,-.38828239,1,5,2.938
438,1979,-.38828239,1,5,2.812
438,1980,-.38828239,1,5,2.6670001
438,1981,-.38828239,1,5,2.753
438,1982,-.38828239,1,5,2.7190001
438,1983,-.38828239,1,5,2.7449999
438,1986,-.38828239,1,15.000001,2.5020001
438,1988,-.38828239,1,15.000001,2.5139999
438,1990,-.38828239,0,15.000001,2.592
438,1991,-.3755962,0,15.000001,2.648
438,1992,-.38828239,0,25,2.6570001
438,1993,-.38828239,0,25,2.7060001
438,1994,-.38828239,0,25,2.717
438,1995,-.38828239,0,25,2.7320001
438,1996,-.42791778,0,45,2.7770002
438,1997,-.38828239,0,45,2.822
439,1963,-.38828239,1,15.000001,.76099998
439,1965,-.38828239,1,15.000001,.736
439,1967,-.38828239,1,15.000001,.67799997
439,1968,-.38828239,1,15.000001,.73799998
439,1969,-.38828239,1,15.000001,.76200002
439,1970,-.38828239,1,20,.76499999
439,1972,-.38828239,1,30.000002,.74599999
439,1973,-.38828239,1,30.000002,.74199998
439,1974,1.0291607,1,30.000002,.73799998
439,1975,-.38828239,1,30.000002,.773
439,1976,-.38828239,1,30.000002,.82999998
439,1978,-.38828239,1,52.499996,.87099999
439,1979,-.38828239,1,75,.86400002
439,1980,2.7812974,1,75,.87
439,1981,-.38828239,1,15.000001,.86900002
439,1982,2.7812974,1,15.000001,.88999999
439,1983,3.2705393,1,15.000001,.97600001
439,1984,.53991896,1,15.000001,.94099998
439,1986,-.38828239,1,15.000001,.93900001
439,1987,2.7812974,1,15.000001,1.0599999
439,1989,1.9573621,1,15.000001,1.013
439,1990,.53991896,0,15.000001,.97399998
439,1991,.48135221,0,15.000001,.95899999
439,1992,-.38828239,0,25,1.017
439,1993,-.38828239,0,25,1.011
439,1994,-.31702945,0,25,1.006
439,1996,-.38828239,0,25,.98500001
439,1997,-.38828239,0,25,1.007
450,1960,-.38828239,1,20,.97296995
450,1961,-.42791778,1,20,.97296995
450,1963,-.42791778,1,20,.99603999
450,1964,-.38828239,1,20,1.09238
450,1965,-.38828239,1,20,1.09103
450,1967,-.38828239,1,20,1.2009399
450,1968,-.38828239,1,20,1.24437
450,1969,-.38828239,1,20,1.2375799
450,1970,-.38828239,1,20,1.2877901
450,1972,-.38828239,1,20,1.44928
450,1974,-.38828239,1,20,1.40721
450,1975,-.38828239,1,20,1.42892
450,1976,-.38828239,1,20,1.28372
450,1977,-.38828239,1,20,1.34614
450,1978,-.38828239,1,20,1.39635
450,1979,-.42791778,1,20,1.4031401
450,1980,5.6664658,1,20,1.37736
450,1981,3.4250872,1,15.000001,1.2579399
450,1982,-.38828239,1,15.000001,1.3054301
450,1983,-.38828239,1,15.000001,1.2701501
450,1984,-.44684914,1,15.000001,1.2498001
450,1986,-.42791778,1,20,1.1575201
450,1989,-.38828239,1,20,1.06932
450,1990,4.1987405,0,20,1.06932
450,1991,.8698169,0,23.75,1.06932
450,1992,1.3590586,0,27.5,1.06932
450,1993,1.3590586,0,31.25,1.06932
450,1994,2.2872601,0,35,1.06932
450,1995,1.3590586,0,38.75,1.06932
450,1997,.53991896,0,46.25,1.06932
451,1967,4.1987405,1,80,1.424
451,1969,-.38828239,1,55,1.35
451,1970,-.42791778,1,55,1.429
451,1971,.53991896,1,55,1.557
451,1974,-.38828239,1,20,1.41
451,1975,-.38828239,1,20,1.505
451,1976,-.38828239,1,20,1.413
451,1977,-.48648453,1,20,1.385
451,1978,-.38828239,1,20,1.345
451,1979,-.38828239,1,15.000001,1.262
451,1980,-.38828239,1,15.000001,1.4069999
451,1981,-.5007475,1,15.000001,1.4400001
451,1982,-.62432206,1,15.000001,1.426
451,1983,-.38828239,1,15.000001,1.41
451,1985,-.38828239,1,15.000001,1.339
451,1987,.53991896,1,15.000001,1.201
451,1988,-.38828239,1,15.000001,1.296
451,1989,-.38828239,1,15.000001,1.335
451,1990,-.38828239,0,15.000001,1.339
451,1994,.53991896,0,15.000001,.98299998
451,1995,1.7980182,0,15.000001,.977
451,1996,3.7094989,0,15.000001,.96200001
452,1961,-.35666484,1,10,1.6059999
452,1964,1.8530961,1,5,1.59
452,1965,-.38828239,1,5,1.59
452,1968,-.38828239,1,15.000001,1.545
452,1970,.10095935,1,39.999996,1.577
452,1971,-.38828239,1,65,1.642
452,1972,2.7812974,1,65,1.6849999
452,1974,-.38828239,1,15.000001,1.589
452,1975,-.38828239,1,15.000001,1.717
452,1979,.53991896,1,47.500004,1.5470001
452,1980,-.38828239,1,80,1.4680001
452,1982,.53991896,1,47.500004,1.387
452,1985,-.38828239,1,15.000001,1.222
452,1986,-.38828239,1,15.000001,1.225
452,1987,-.38828239,1,15.000001,1.251
452,1988,-.38828239,1,15.000001,1.268
452,1989,-.38828239,1,15.000001,1.29
452,1990,-.38828239,0,15.000001,1.303
452,1992,-.38828239,0,30.000002,1.324
452,1993,-.38828239,0,45,1.352
452,1994,-.38828239,0,45,1.376
452,1995,-.44684914,0,45,1.374
452,1996,-.38828239,0,45,1.388
452,1997,-.38828239,0,60.000004,1.388
461,1962,-.38828239,1,20,1.0650001
461,1963,.53991896,1,20,1.066
461,1964,-.38828239,1,20,1.142
461,1965,-.38828239,1,20,1.141
461,1966,-.38828239,1,20,1.217
461,1967,2.7812974,1,20,1.367
461,1968,-.38828239,1,15.000001,1.434
461,1969,-.38828239,1,15.000001,1.47
461,1970,.53991896,1,15.000001,1.513
461,1971,-.38828239,1,15.000001,1.508
461,1973,-.38828239,1,15.000001,1.17
461,1974,-.38828239,1,15.000001,1.2079999
461,1975,-.38828239,1,15.000001,1.28
461,1977,-.38828239,1,15.000001,1.419
461,1978,-.38828239,1,15.000001,1.405
461,1979,-.38828239,1,15.000001,1.331
461,1980,-.38828239,1,15.000001,1.39
461,1981,-.38828239,1,15.000001,1.469
461,1982,-.38828239,1,15.000001,1.433
461,1983,-.38828239,1,15.000001,1.427
